	mass_A
t	x	y
4.728000e1	1.559727e-2	8.777574e-6
4.732000e1	1.194259e-2	3.775340e-5
4.736000e1	8.032959e-3	1.356824e-5
4.740000e1	3.747781e-3	5.765442e-6
4.744000e1	3.745131e-3	8.825180e-6
4.748000e1	-6.904098e-4	2.040509e-6
4.752000e1	-5.084750e-3	8.343522e-4
4.756000e1	-9.437173e-3	8.541450e-4
4.760000e1	-1.342425e-2	8.644530e-4
4.764000e1	-1.734645e-2	8.863253e-4
4.768000e1	-1.734627e-2	9.017494e-4
4.772000e1	-2.124753e-2	1.744246e-3
4.776000e1	-2.434107e-2	1.775902e-3
4.780000e1	-2.695860e-2	1.779846e-3
4.784000e1	-2.874612e-2	1.778259e-3
4.788000e1	-3.048424e-2	2.609964e-3
4.792000e1	-3.047919e-2	2.615838e-3
4.796000e1	-3.092775e-2	2.611716e-3
4.800000e1	-3.093955e-2	2.608862e-3
4.804000e1	-3.011116e-2	2.569204e-3
4.808000e1	-2.872530e-2	2.246701e-3
4.812000e1	-2.692491e-2	2.192997e-3
4.816000e1	-2.691631e-2	2.196828e-3
4.820000e1	-2.431285e-2	2.105973e-3
4.824000e1	-2.084765e-2	1.389795e-3
4.828000e1	-1.740429e-2	1.277313e-3
4.832000e1	-1.378244e-2	1.317716e-3
4.836000e1	-9.787463e-3	1.294608e-3
4.840000e1	-9.778757e-3	1.285991e-3
4.844000e1	-5.456550e-3	4.787214e-4
4.848000e1	-1.149098e-3	4.405211e-4
4.852000e1	2.934143e-3	4.058079e-4
4.856000e1	7.169323e-3	4.172466e-4
4.860000e1	1.111440e-2	4.162102e-4
4.864000e1	1.109177e-2	4.106941e-4
4.868000e1	1.429115e-2	-4.311790e-4
4.872000e1	1.732936e-2	4.205564e-4
4.876000e1	1.994280e-2	4.298132e-4
4.880000e1	2.175654e-2	4.283488e-4
4.884000e1	2.303006e-2	4.250034e-4
4.888000e1	2.304102e-2	4.187698e-4
4.892000e1	2.351285e-2	4.279601e-4
4.896000e1	2.351260e-2	4.347136e-4
4.900000e1	2.302570e-2	4.434822e-4
4.904000e1	2.168243e-2	8.291753e-4
4.908000e1	1.955518e-2	8.177123e-4
4.912000e1	1.954885e-2	8.119622e-4
4.916000e1	1.696837e-2	8.318789e-4
4.920000e1	1.391286e-2	8.537862e-4
4.924000e1	1.070463e-2	8.669310e-4
4.928000e1	6.867243e-3	8.587996e-4
4.932000e1	2.950942e-3	8.589590e-4
4.936000e1	2.958616e-3	8.459007e-4
4.940000e1	-1.107216e-3	8.511624e-4
4.944000e1	-5.093832e-3	8.988511e-4
4.948000e1	-9.372616e-3	9.036489e-4
4.952000e1	-1.333622e-2	1.742080e-3
4.956000e1	-1.687833e-2	1.749862e-3
4.960000e1	-1.687969e-2	1.749364e-3
4.964000e1	-2.030806e-2	1.784804e-3
4.968000e1	-2.304773e-2	2.588849e-3
4.972000e1	-2.560512e-2	2.622930e-3
4.976000e1	-2.738520e-2	2.650592e-3
4.980000e1	-2.832283e-2	2.641765e-3
4.984000e1	-2.832469e-2	2.643947e-3
4.988000e1	-2.915278e-2	2.637149e-3
4.992000e1	-2.911353e-2	2.660864e-3
4.996000e1	-2.824629e-2	2.638373e-3
5.000000e1	-2.659522e-2	2.576657e-3
5.004000e1	-2.469436e-2	2.253758e-3
5.008000e1	-2.468098e-2	2.255688e-3
5.012000e1	-2.213261e-2	2.106173e-3
5.016000e1	-1.907870e-2	2.142282e-3
5.020000e1	-1.560998e-2	2.069498e-3
5.024000e1	-1.201237e-2	1.351421e-3
5.028000e1	-8.121263e-3	1.285526e-3
5.032000e1	-8.114805e-3	1.279791e-3
5.036000e1	-4.174448e-3	1.265966e-3
5.040000e1	-2.022332e-4	4.579414e-4
5.044000e1	3.659231e-3	4.242867e-4
5.048000e1	7.289022e-3	4.488966e-4
5.052000e1	1.077039e-2	4.356427e-4
5.056000e1	1.077688e-2	4.446930e-4
5.060000e1	1.377407e-2	4.221149e-4
5.064000e1	1.684260e-2	4.345898e-4
5.068000e1	1.866032e-2	4.363663e-4
5.072000e1	2.039065e-2	4.411687e-4
5.076000e1	2.131467e-2	4.605418e-4
5.080000e1	2.132529e-2	4.675435e-4
5.084000e1	2.171075e-2	4.427746e-4
5.088000e1	2.135828e-2	4.432992e-4
5.092000e1	2.077334e-2	4.427316e-4
5.096000e1	1.944017e-2	4.431433e-4
5.100000e1	1.737622e-2	4.377327e-4
5.104000e1	1.736703e-2	4.390944e-4
5.108000e1	1.474571e-2	4.545485e-4
5.112000e1	1.198510e-2	4.476731e-4
5.116000e1	8.939974e-3	4.575465e-4
5.120000e1	5.437700e-3	4.620922e-4
5.124000e1	1.593734e-3	4.486850e-4
5.128000e1	1.600853e-3	4.500953e-4
5.132000e1	-1.976387e-3	4.643853e-4
5.136000e1	-5.554803e-3	4.489148e-4
5.140000e1	-9.409445e-3	4.609478e-4
5.144000e1	-1.292700e-2	1.296007e-3
5.148000e1	-1.642168e-2	1.319652e-3
5.152000e1	-1.641555e-2	1.315030e-3
5.156000e1	-1.947937e-2	1.331847e-3
5.160000e1	-2.174069e-2	1.332732e-3
5.164000e1	-2.390837e-2	1.356825e-3
5.168000e1	-2.567323e-2	2.142619e-3
5.172000e1	-2.652905e-2	2.188848e-3
5.176000e1	-2.652739e-2	2.186272e-3
5.180000e1	-2.694644e-2	2.201396e-3
5.184000e1	-2.658536e-2	2.176520e-3
5.188000e1	-2.603903e-2	2.201746e-3
5.192000e1	-2.475577e-2	2.153555e-3
5.196000e1	-2.261654e-2	1.774772e-3
5.200000e1	-2.262519e-2	1.772144e-3
5.204000e1	-2.037831e-2	1.743891e-3
5.208000e1	-1.777840e-2	1.706082e-3
5.212000e1	-1.466326e-2	1.682134e-3
5.216000e1	-1.115573e-2	8.800921e-4
5.220000e1	-7.635254e-3	8.608857e-4
5.224000e1	-7.628229e-3	8.617825e-4
5.228000e1	-4.078308e-3	8.582529e-4
5.232000e1	-5.906118e-4	8.264594e-4
5.236000e1	3.259530e-3	8.372724e-4
5.240000e1	6.401326e-3	8.417536e-4
5.244000e1	9.464113e-3	8.512905e-4
5.248000e1	9.477420e-3	8.439938e-4
5.252000e1	1.246872e-2	8.530157e-4
5.256000e1	1.472644e-2	8.460412e-4
5.260000e1	1.687144e-2	8.668690e-4
5.264000e1	1.823280e-2	8.687130e-4
5.268000e1	1.913602e-2	8.808451e-4
5.272000e1	1.914087e-2	8.809239e-4
5.276000e1	1.953365e-2	8.956846e-4
5.280000e1	1.944169e-2	8.935380e-4
5.284000e1	1.866275e-2	9.070081e-4
5.288000e1	1.735241e-2	8.810935e-4
5.292000e1	1.558429e-2	8.831325e-4
5.296000e1	1.558320e-2	8.817328e-4
5.300000e1	1.335961e-2	8.841723e-4
5.304000e1	1.075345e-2	8.772717e-4
5.308000e1	7.708547e-3	8.799947e-4
5.312000e1	4.532087e-3	8.816739e-4
5.316000e1	1.171716e-3	8.881595e-4
5.320000e1	1.192102e-3	8.849112e-4
5.324000e1	-2.364879e-3	8.875360e-4
5.328000e1	-5.521628e-3	8.734523e-4
5.332000e1	-9.054857e-3	1.697731e-3
5.336000e1	-1.243444e-2	1.710685e-3
5.340000e1	-1.551622e-2	1.749969e-3
5.344000e1	-1.550267e-2	1.732630e-3
5.348000e1	-1.817518e-2	1.749110e-3
5.352000e1	-2.039861e-2	1.774650e-3
5.356000e1	-2.215571e-2	1.800929e-3
5.360000e1	-2.348286e-2	1.802620e-3
5.364000e1	-2.434450e-2	1.821300e-3
5.368000e1	-2.435221e-2	1.817621e-3
5.372000e1	-2.440095e-2	1.810537e-3
5.376000e1	-2.431330e-2	1.829778e-3
5.380000e1	-2.349355e-2	1.786801e-3
5.384000e1	-2.217147e-2	1.718336e-3
5.388000e1	-2.042096e-2	1.716025e-3
5.392000e1	-2.042782e-2	1.723146e-3
5.396000e1	-1.861088e-2	1.733652e-3
5.400000e1	-1.598136e-2	1.312427e-3
5.404000e1	-1.297719e-2	1.297888e-3
5.408000e1	-9.887967e-3	1.266221e-3
5.412000e1	-6.365145e-3	4.630171e-4
5.416000e1	-6.386970e-3	4.651287e-4
5.420000e1	-2.945507e-3	4.488723e-4
5.424000e1	1.899711e-4	4.100241e-4
5.428000e1	3.291213e-3	4.004091e-4
5.432000e1	6.356739e-3	4.138312e-4
5.436000e1	9.433674e-3	4.110685e-4
5.440000e1	9.431924e-3	4.098783e-4
5.444000e1	1.164776e-2	4.429081e-4
5.448000e1	1.380686e-2	4.268515e-4
5.452000e1	1.560338e-2	4.376112e-4
5.456000e1	1.687039e-2	4.306601e-4
5.460000e1	1.772069e-2	4.529855e-4
5.464000e1	1.770948e-2	4.601335e-4
5.468000e1	1.782310e-2	4.540919e-4
5.472000e1	1.766343e-2	4.509852e-4
5.476000e1	1.683173e-2	4.548406e-4
5.480000e1	1.555138e-2	4.521834e-4
5.484000e1	1.388718e-2	4.438240e-4
5.488000e1	1.389256e-2	4.421664e-4
5.492000e1	1.196788e-2	4.419713e-4
5.496000e1	9.412261e-3	4.364674e-4
5.500000e1	6.742141e-3	4.246130e-4
5.504000e1	3.752255e-3	4.682068e-4
5.508000e1	6.062841e-4	4.247888e-4
5.512000e1	5.933886e-4	4.162829e-4
5.516000e1	-2.485379e-3	4.427889e-4
5.520000e1	-5.492037e-3	4.540454e-4
5.524000e1	-8.974052e-3	1.284800e-3
5.528000e1	-1.167043e-2	1.277732e-3
5.532000e1	-1.426836e-2	1.333960e-3
5.536000e1	-1.426521e-2	1.336054e-3
5.540000e1	-1.684510e-2	1.356250e-3
5.544000e1	-1.868846e-2	1.339014e-3
5.548000e1	-2.040063e-2	1.357392e-3
5.552000e1	-2.131933e-2	1.341190e-3
5.556000e1	-2.214184e-2	1.378485e-3
5.560000e1	-2.214224e-2	1.386104e-3
5.564000e1	-2.221814e-2	1.364497e-3
5.568000e1	-2.213248e-2	1.384040e-3
5.572000e1	-2.134777e-2	1.334740e-3
5.576000e1	-2.037613e-2	1.297262e-3
5.580000e1	-1.869407e-2	1.271581e-3
5.584000e1	-1.869525e-2	1.271232e-3
5.588000e1	-1.726807e-2	1.309283e-3
5.592000e1	-1.507921e-2	1.285335e-3
5.596000e1	-1.208581e-2	8.786812e-4
5.600000e1	-9.485935e-3	8.657044e-4
5.604000e1	-6.788280e-3	8.614929e-4
5.608000e1	-6.789545e-3	8.578345e-4
5.612000e1	-3.730998e-3	8.517659e-4
5.616000e1	-6.322560e-4	4.818733e-5
5.620000e1	2.373014e-3	1.749840e-5
5.624000e1	5.088043e-3	4.612089e-5
5.628000e1	7.690696e-3	2.437062e-5
5.632000e1	7.689572e-3	2.814511e-5
5.636000e1	9.887330e-3	2.097070e-5
5.640000e1	1.208323e-2	5.162521e-6
5.644000e1	1.341615e-2	7.047042e-6
5.648000e1	1.473860e-2	9.382662e-6
5.652000e1	1.552636e-2	9.184239e-6
5.656000e1	1.552842e-2	1.141694e-5
5.660000e1	1.566923e-2	3.785078e-5
5.664000e1	1.553823e-2	-2.962011e-6
5.668000e1	1.481348e-2	3.586301e-5
5.672000e1	1.387354e-2	3.940933e-5
5.676000e1	1.249465e-2	1.636309e-5
5.680000e1	1.250000e-2	2.598896e-5
5.684000e1	1.067170e-2	3.069945e-5
5.688000e1	8.615193e-3	3.390982e-5
5.692000e1	6.319299e-3	1.100681e-5
5.696000e1	3.311509e-3	2.584349e-5
5.700000e1	6.530735e-4	1.701372e-5
5.704000e1	6.566099e-4	2.194618e-5
5.708000e1	-2.001993e-3	1.269756e-5
5.712000e1	-5.028260e-3	4.770950e-5
5.716000e1	-7.659458e-3	5.150170e-5
5.720000e1	-1.034858e-2	8.454665e-4
5.724000e1	-1.293824e-2	8.656112e-4
5.728000e1	-1.293651e-2	8.619096e-4
5.732000e1	-1.511993e-2	9.158236e-4
5.736000e1	-1.691554e-2	9.055516e-4
5.740000e1	-1.861739e-2	9.274093e-4
5.744000e1	-1.957596e-2	9.298265e-4
5.748000e1	-2.038116e-2	9.671417e-4
5.752000e1	-2.038611e-2	9.746153e-4
5.756000e1	-2.043620e-2	9.098443e-4
5.760000e1	-2.032135e-2	9.894525e-4
5.764000e1	-1.958593e-2	9.108804e-4
5.768000e1	-1.859939e-2	9.482352e-4
5.772000e1	-1.735655e-2	8.900217e-4
5.776000e1	-1.735636e-2	9.137423e-4
5.780000e1	-1.561887e-2	8.675193e-4
5.784000e1	-1.338994e-2	8.231235e-4
5.788000e1	-1.120022e-2	8.442219e-4
5.792000e1	-8.538157e-3	4.745715e-5
5.796000e1	-5.870026e-3	4.925876e-5
5.800000e1	-5.865315e-3	5.880967e-5
5.804000e1	-3.227360e-3	3.199173e-5
5.808000e1	-6.368764e-4	1.991337e-5
5.812000e1	2.366161e-3	-8.234962e-6
5.816000e1	4.637032e-3	-1.391939e-5
5.820000e1	6.798400e-3	8.407125e-4
5.824000e1	6.791270e-3	8.459061e-4
5.828000e1	8.622736e-3	8.460974e-4
5.832000e1	1.072674e-2	8.442355e-4
5.836000e1	1.208619e-2	1.976647e-5
5.840000e1	1.294983e-2	1.986478e-5
5.844000e1	1.376027e-2	2.257109e-5
5.848000e1	1.376244e-2	2.687458e-5
5.852000e1	1.386489e-2	-3.269120e-6
5.856000e1	1.374783e-2	1.804479e-5
5.860000e1	1.297403e-2	3.735541e-5
5.864000e1	1.194121e-2	1.396685e-5
5.868000e1	1.035688e-2	1.078224e-5
5.872000e1	1.036387e-2	1.440013e-5
5.876000e1	8.597687e-3	2.602752e-5
5.880000e1	6.737390e-3	1.878018e-5
5.884000e1	4.268674e-3	4.502876e-5
5.888000e1	1.951218e-3	3.815872e-5
5.892000e1	-2.398903e-4	-9.031232e-7
5.896000e1	-2.433217e-4	2.069252e-6
5.900000e1	-3.247271e-3	4.173625e-5
5.904000e1	-5.484829e-3	3.453890e-5
5.908000e1	-7.705938e-3	2.167164e-5
5.912000e1	-9.918643e-3	6.398015e-5
5.916000e1	-1.207562e-2	8.070249e-5
5.920000e1	-1.209134e-2	1.041322e-4
5.924000e1	-1.423535e-2	1.104839e-4
5.928000e1	-1.601528e-2	4.298975e-4
5.932000e1	-1.689266e-2	4.664957e-4
5.936000e1	-1.777256e-2	4.793119e-4
5.940000e1	-1.820086e-2	4.683642e-4
5.944000e1	-1.820369e-2	4.808979e-4
5.948000e1	-1.821680e-2	4.954462e-4
5.952000e1	-1.786703e-2	5.750935e-4
5.956000e1	-1.732348e-2	5.109093e-4
5.960000e1	-1.637328e-2	5.316072e-4
5.964000e1	-1.509640e-2	5.015686e-4
5.968000e1	-1.509152e-2	5.279220e-4
5.972000e1	-1.336399e-2	4.393349e-4
5.976000e1	-1.157653e-2	4.601688e-4
5.980000e1	-9.430067e-3	4.453373e-4
5.984000e1	-7.202639e-3	4.263398e-4
5.988000e1	-4.621097e-3	3.978305e-4
5.992000e1	-4.625338e-3	3.889202e-4
5.996000e1	-2.387540e-3	4.251360e-4
6.000000e1	2.123353e-4	4.213166e-4
6.004000e1	2.430151e-3	4.285644e-4
6.008000e1	4.603620e-3	4.107705e-4
6.012000e1	6.732805e-3	4.328040e-4
6.016000e1	6.735282e-3	4.430703e-4
6.020000e1	8.475271e-3	4.212901e-4
6.024000e1	9.885545e-3	4.393895e-4
6.028000e1	1.111689e-2	4.418984e-4
6.032000e1	1.165486e-2	4.371293e-4
6.036000e1	1.200304e-2	4.161143e-4
6.040000e1	1.203450e-2	4.271853e-4
6.044000e1	1.197266e-2	4.358978e-4
6.048000e1	1.136195e-2	4.395072e-4
6.052000e1	1.065885e-2	4.213013e-4
6.056000e1	9.503364e-3	4.341612e-4
6.060000e1	8.040332e-3	4.271943e-4
6.064000e1	8.043966e-3	4.292282e-4
6.068000e1	6.335077e-3	4.411733e-4
6.072000e1	4.243558e-3	4.735975e-4
6.076000e1	2.046269e-3	4.787427e-4
6.080000e1	1.585673e-4	4.706648e-4
6.084000e1	-2.380271e-3	4.814831e-4
6.088000e1	-2.385957e-3	4.842489e-4
6.092000e1	-4.643129e-3	4.693982e-4
6.096000e1	-6.767160e-3	4.680775e-4
6.100000e1	-9.019913e-3	1.286071e-3
6.104000e1	-1.115526e-2	1.308721e-3
6.108000e1	-1.289325e-2	1.292574e-3
6.112000e1	-1.289587e-2	1.302390e-3
6.116000e1	-1.428033e-2	1.306292e-3
6.120000e1	-1.558968e-2	1.317625e-3
6.124000e1	-1.647797e-2	1.355730e-3
6.128000e1	-1.693670e-2	1.351711e-3
6.132000e1	-1.697471e-2	1.340853e-3
6.136000e1	-1.698195e-2	1.346920e-3
6.140000e1	-1.682741e-2	1.388551e-3
6.144000e1	-1.613259e-2	1.304386e-3
6.148000e1	-1.524801e-2	1.330248e-3
6.152000e1	-1.421363e-2	1.340107e-3
6.156000e1	-1.249396e-2	9.286645e-4
6.160000e1	-1.249984e-2	9.293318e-4
6.164000e1	-1.076017e-2	9.026166e-4
6.168000e1	-9.009632e-3	8.450451e-4
6.172000e1	-6.847096e-3	8.326398e-4
6.176000e1	-4.645423e-3	8.544060e-4
6.180000e1	-2.784685e-3	8.705697e-4
6.184000e1	-2.781609e-3	8.651696e-4
6.188000e1	-6.363863e-4	8.599644e-4
6.192000e1	1.519812e-3	8.655932e-4
6.196000e1	3.338044e-3	3.248273e-5
6.200000e1	5.088249e-3	1.197579e-5
6.204000e1	6.746091e-3	1.911933e-5
6.208000e1	6.745835e-3	2.558687e-5
6.212000e1	8.143785e-3	1.942965e-5
6.216000e1	9.393394e-3	-6.097597e-8
6.220000e1	9.902415e-3	2.378893e-5
6.224000e1	1.022613e-2	2.364820e-6
6.228000e1	1.027844e-2	9.462882e-6
6.232000e1	1.027473e-2	1.401284e-5
6.236000e1	1.017994e-2	1.544867e-5
6.240000e1	9.758909e-3	2.156896e-5
6.244000e1	8.622177e-3	3.201496e-5
6.248000e1	7.659236e-3	8.470183e-6
6.252000e1	6.338377e-3	3.226904e-5
6.256000e1	6.335805e-3	4.071419e-5
6.260000e1	4.605978e-3	3.608921e-5
6.264000e1	3.194811e-3	1.155508e-5
6.268000e1	1.133162e-3	2.417259e-5
6.272000e1	-1.058174e-3	4.484873e-5
6.276000e1	-2.928818e-3	2.804178e-5
6.280000e1	-2.937931e-3	3.384007e-5
6.284000e1	-4.706845e-3	2.346375e-5
6.288000e1	-6.783565e-3	5.184165e-5
6.292000e1	-8.948016e-3	5.196541e-5
6.296000e1	-1.071819e-2	8.534571e-4
6.300000e1	-1.244990e-2	8.789306e-4
6.304000e1	-1.244726e-2	8.841076e-4
6.308000e1	-1.342030e-2	8.904045e-4
6.312000e1	-1.424906e-2	9.164382e-4
6.316000e1	-1.507999e-2	9.361274e-4
6.320000e1	-1.550714e-2	9.035382e-4
6.324000e1	-1.559218e-2	8.900037e-4
6.328000e1	-1.558347e-2	8.998279e-4
6.332000e1	-1.523657e-2	8.626745e-4
6.336000e1	-1.473573e-2	9.307511e-4
6.340000e1	-1.415412e-2	9.592889e-4
6.344000e1	-1.299834e-2	8.834433e-4
6.348000e1	-1.204699e-2	8.922076e-4
6.352000e1	-1.205060e-2	9.049137e-4
6.356000e1	-1.072324e-2	8.817522e-4
6.360000e1	-8.954828e-3	8.603978e-4
6.364000e1	-7.278789e-3	8.180672e-4
6.368000e1	-5.074584e-3	6.551185e-5
6.372000e1	-3.276980e-3	9.087512e-5
6.376000e1	-3.277684e-3	1.058097e-4
6.380000e1	-1.545071e-3	7.038852e-5
6.384000e1	2.339882e-4	2.211821e-5
6.388000e1	2.022848e-3	3.451799e-5
6.392000e1	3.689068e-3	-8.996730e-6
6.396000e1	5.026391e-3	2.178715e-6
6.400000e1	5.024584e-3	7.763725e-6
6.404000e1	6.406640e-3	1.752648e-5
6.408000e1	7.239203e-3	-3.735131e-6
6.412000e1	8.089423e-3	3.386848e-7
6.416000e1	8.602976e-3	3.023459e-5
6.420000e1	8.896340e-3	-5.241623e-6
6.424000e1	8.890196e-3	2.986510e-6
6.428000e1	8.624686e-3	-2.475727e-6
6.432000e1	8.173899e-3	-2.710484e-6
6.436000e1	7.574699e-3	-1.188083e-5
6.440000e1	6.701564e-3	3.529365e-7
6.444000e1	5.505912e-3	2.899912e-5
6.448000e1	5.498758e-3	3.290206e-5
6.452000e1	4.239386e-3	4.288036e-5
6.456000e1	2.834959e-3	2.508542e-5
6.460000e1	1.110299e-3	4.533251e-5
6.464000e1	-6.696625e-4	4.244998e-5
6.468000e1	-2.361002e-3	6.712490e-5
6.472000e1	-2.361039e-3	7.672747e-5
6.476000e1	-4.166552e-3	7.504233e-5
6.480000e1	-5.533606e-3	4.133972e-5
6.484000e1	-7.248749e-3	8.822705e-6
6.488000e1	-8.957384e-3	4.357786e-4
6.492000e1	-1.028825e-2	4.455521e-4
6.496000e1	-1.028516e-2	4.563460e-4
6.500000e1	-1.155839e-2	5.087053e-4
6.504000e1	-1.246371e-2	4.861270e-4
6.508000e1	-1.297056e-2	4.656719e-4
6.512000e1	-1.338745e-2	4.821284e-4
6.516000e1	-1.342536e-2	4.597809e-4
6.520000e1	-1.342277e-2	4.706375e-4
6.524000e1	-1.331049e-2	5.184719e-4
6.528000e1	-1.259746e-2	4.616370e-4
6.532000e1	-1.174293e-2	4.851711e-4
6.536000e1	-1.081902e-2	4.472939e-4
6.540000e1	-9.794144e-3	4.891016e-4
6.544000e1	-9.793620e-3	5.004183e-4
6.548000e1	-8.203639e-3	4.117242e-4
6.552000e1	-6.818708e-3	4.268726e-4
6.556000e1	-5.429618e-3	4.661556e-4
6.560000e1	-3.756629e-3	3.966832e-4
6.564000e1	-2.365669e-3	4.361107e-4
6.568000e1	-2.361510e-3	4.409883e-4
6.572000e1	-7.302449e-4	4.153667e-4
6.576000e1	7.173294e-4	4.190723e-4
6.580000e1	2.032656e-3	4.179321e-4
6.584000e1	3.651959e-3	3.994814e-4
6.588000e1	4.603695e-3	4.102557e-4
6.592000e1	4.607298e-3	4.149479e-4
6.596000e1	5.415818e-3	4.223218e-4
6.600000e1	6.285895e-3	4.294228e-4
6.604000e1	6.830699e-3	4.767558e-4
6.608000e1	7.129813e-3	4.403647e-4
6.612000e1	7.167770e-3	4.466098e-4
6.616000e1	7.172403e-3	4.489649e-4
6.620000e1	7.130829e-3	4.587045e-4
6.624000e1	6.782464e-3	4.157303e-4
6.628000e1	6.036909e-3	4.465897e-4
6.632000e1	5.366166e-3	4.008283e-4
6.636000e1	4.669482e-3	4.210667e-4
6.640000e1	4.660282e-3	4.183840e-4
6.644000e1	3.721821e-3	4.542043e-4
6.648000e1	2.411953e-3	8.723390e-4
6.652000e1	1.079041e-3	8.463152e-4
6.656000e1	-5.668709e-4	8.664110e-4
6.660000e1	-2.022149e-3	8.519852e-4
6.664000e1	-2.026658e-3	8.491264e-4
6.668000e1	-3.329014e-3	8.835525e-4
6.672000e1	-4.952859e-3	9.074215e-4
6.676000e1	-5.964719e-3	8.840809e-4
6.680000e1	-7.281480e-3	8.793407e-4
6.684000e1	-8.594318e-3	9.055637e-4
6.688000e1	-8.596060e-3	9.132300e-4
6.692000e1	-9.831992e-3	9.214324e-4
6.696000e1	-1.075883e-2	1.302395e-3
6.700000e1	-1.159483e-2	1.332941e-3
6.704000e1	-1.207392e-2	1.297721e-3
6.708000e1	-1.242544e-2	1.315268e-3
6.712000e1	-1.242144e-2	1.313314e-3
6.716000e1	-1.239863e-2	1.360665e-3
6.720000e1	-1.216375e-2	1.262961e-3
6.724000e1	-1.167980e-2	1.289393e-3
6.728000e1	-1.087222e-2	1.283094e-3
6.732000e1	-9.970677e-3	1.286888e-3
6.736000e1	-9.983424e-3	1.287208e-3
6.740000e1	-9.051672e-3	1.279162e-3
6.744000e1	-8.070758e-3	1.326248e-3
6.748000e1	-6.740003e-3	1.301854e-3
6.752000e1	-5.433169e-3	1.288630e-3
6.756000e1	-4.160276e-3	1.223891e-3
6.760000e1	-4.158290e-3	1.211041e-3
6.764000e1	-2.771866e-3	1.274664e-3
6.768000e1	-1.121233e-3	1.279884e-3
6.772000e1	-1.603820e-4	1.295933e-3
6.776000e1	1.481763e-3	1.300699e-3
6.780000e1	2.428665e-3	1.311675e-3
6.784000e1	2.427620e-3	1.310240e-3
6.788000e1	3.392287e-3	1.329001e-3
6.792000e1	4.173706e-3	1.290670e-3
6.796000e1	4.521749e-3	1.303126e-3
6.800000e1	4.615477e-3	1.284079e-3
6.804000e1	4.475606e-3	1.262036e-3
6.808000e1	4.472744e-3	1.253908e-3
6.812000e1	4.242700e-3	1.273726e-3
6.816000e1	3.597526e-3	1.258700e-3
6.820000e1	2.724217e-3	1.274576e-3
6.824000e1	1.643074e-3	1.321817e-3
6.828000e1	6.240143e-4	1.314775e-3
6.832000e1	6.270741e-4	1.312739e-3
6.836000e1	-6.519025e-4	1.314950e-3
6.840000e1	-2.008796e-3	1.304409e-3
6.844000e1	-3.309041e-3	1.305171e-3
6.848000e1	-4.553520e-3	1.318962e-3
6.852000e1	-5.452448e-3	1.323356e-3
6.856000e1	-5.449020e-3	1.325037e-3
6.860000e1	-6.400665e-3	1.318086e-3
6.864000e1	-7.637526e-3	1.337801e-3
6.868000e1	-8.520883e-3	1.346784e-3
6.872000e1	-9.443004e-3	1.332326e-3
6.876000e1	-1.023037e-2	1.364750e-3
6.880000e1	-1.024441e-2	1.360504e-3
6.884000e1	-1.074010e-2	1.326420e-3
6.888000e1	-1.079935e-2	1.329839e-3
6.892000e1	-1.080135e-2	1.358658e-3
6.896000e1	-1.062121e-2	1.378568e-3
6.900000e1	-1.025305e-2	1.363536e-3
6.904000e1	-1.024274e-2	1.368023e-3
6.908000e1	-9.514697e-3	1.300460e-3
6.912000e1	-8.931228e-3	1.341654e-3
6.916000e1	-8.091490e-3	1.316508e-3
6.920000e1	-7.146014e-3	1.319915e-3
6.924000e1	-6.252087e-3	1.307879e-3
6.928000e1	-6.263518e-3	1.297762e-3
