	mass_A
t	x	y
4.664000e1	1.190275e-3	-4.197799e-4
4.668000e1	-2.688928e-3	-3.442583e-6
4.672000e1	-6.811443e-3	5.844234e-5
4.676000e1	-1.101014e-2	2.906627e-4
4.680000e1	-1.530257e-2	4.565317e-4
4.684000e1	-1.906492e-2	1.264199e-3
4.688000e1	-2.277399e-2	1.268057e-3
4.692000e1	-2.606378e-2	1.343286e-3
4.696000e1	-2.915148e-2	1.342058e-3
4.700000e1	-3.138653e-2	1.359054e-3
4.704000e1	-3.307334e-2	1.385919e-3
4.708000e1	-3.400227e-2	1.390888e-3
4.712000e1	-3.448279e-2	1.397610e-3
4.716000e1	-3.436528e-2	1.379567e-3
4.720000e1	-3.316253e-2	1.736703e-3
4.724000e1	-3.175466e-2	1.724790e-3
4.728000e1	-2.965003e-2	1.748112e-3
4.732000e1	-2.695989e-2	9.390586e-4
4.736000e1	-2.403148e-2	8.792624e-4
4.740000e1	-2.024947e-2	9.282889e-4
4.744000e1	-1.639177e-2	4.438882e-4
4.748000e1	-1.231650e-2	3.971738e-4
4.752000e1	-8.106231e-3	4.077719e-4
4.756000e1	-4.117271e-3	-3.981559e-4
4.760000e1	1.889186e-4	-4.292146e-4
4.764000e1	3.811943e-3	-4.237604e-4
4.768000e1	7.663083e-3	-4.266369e-4
4.772000e1	1.077593e-2	-4.293947e-4
4.776000e1	1.381793e-2	-4.461376e-4
4.780000e1	1.601682e-2	-4.444212e-4
4.784000e1	1.775829e-2	-4.440893e-4
4.788000e1	1.909081e-2	-4.553162e-4
4.792000e1	1.951867e-2	-4.550669e-4
4.796000e1	1.951222e-2	-4.435801e-4
4.800000e1	1.823626e-2	-4.179021e-4
4.804000e1	1.688967e-2	-4.280423e-4
4.808000e1	1.512685e-2	-4.283486e-4
4.812000e1	1.251645e-2	-4.143772e-4
4.816000e1	9.469596e-3	-4.123937e-4
4.820000e1	6.355010e-3	-4.292621e-4
4.824000e1	2.537755e-3	-4.298177e-4
4.828000e1	-1.268676e-3	-3.573620e-4
4.832000e1	-5.362749e-3	-3.407883e-4
4.836000e1	-9.460944e-3	-3.295511e-4
4.840000e1	-1.350129e-2	4.592127e-4
4.844000e1	-1.748621e-2	4.953733e-4
4.848000e1	-2.115968e-2	4.844968e-4
4.852000e1	-2.436294e-2	1.246720e-3
4.856000e1	-2.740266e-2	1.319764e-3
4.860000e1	-3.002027e-2	1.347786e-3
4.864000e1	-3.182349e-2	1.390438e-3
4.868000e1	-3.310276e-2	1.440632e-3
4.872000e1	-3.362481e-2	2.149239e-3
4.876000e1	-3.365919e-2	1.840504e-3
4.880000e1	-3.316832e-2	1.799573e-3
4.884000e1	-3.182266e-2	1.723420e-3
4.888000e1	-3.012276e-2	1.324087e-3
4.892000e1	-2.785246e-2	1.334684e-3
4.896000e1	-2.488759e-2	1.276917e-3
4.900000e1	-2.169663e-2	8.525515e-4
4.904000e1	-1.813326e-2	8.274297e-4
4.908000e1	-1.400857e-2	6.670553e-4
4.912000e1	-9.890253e-3	7.406753e-4
4.916000e1	-5.698139e-3	8.086825e-4
4.920000e1	-1.974580e-3	1.013381e-4
4.924000e1	2.314264e-3	-1.441423e-5
4.928000e1	5.889864e-3	-2.190630e-5
4.932000e1	9.383327e-3	-1.160080e-5
4.936000e1	1.207445e-2	-8.328657e-6
4.940000e1	1.470999e-2	-9.804676e-6
4.944000e1	1.648905e-2	-2.797563e-5
4.948000e1	1.822422e-2	-2.608035e-5
4.952000e1	1.908099e-2	-4.354210e-5
4.956000e1	1.909487e-2	-3.975468e-5
4.960000e1	1.906010e-2	-4.176791e-4
4.964000e1	1.820396e-2	-4.238981e-4
4.968000e1	1.646937e-2	-3.856858e-4
4.972000e1	1.468113e-2	-3.849537e-4
4.976000e1	1.204263e-2	-3.925260e-4
4.980000e1	8.584601e-3	-3.961057e-4
4.984000e1	5.456922e-3	-4.012257e-4
4.988000e1	1.940756e-3	-3.390117e-4
4.992000e1	-1.984354e-3	-3.493554e-4
4.996000e1	-5.926227e-3	4.063195e-4
5.000000e1	-1.001610e-2	4.051101e-4
5.004000e1	-1.403221e-2	4.089848e-4
5.008000e1	-1.794916e-2	4.851878e-4
5.012000e1	-2.156714e-2	5.077397e-4
5.016000e1	-2.477916e-2	1.305991e-3
5.020000e1	-2.747871e-2	1.321502e-3
5.024000e1	-3.000278e-2	1.337146e-3
5.028000e1	-3.175472e-2	1.350311e-3
5.032000e1	-3.270025e-2	1.359648e-3
5.036000e1	-3.316969e-2	1.393015e-3
5.040000e1	-3.314830e-2	1.750319e-3
5.044000e1	-3.234342e-2	1.761630e-3
5.048000e1	-3.137764e-2	1.712276e-3
5.052000e1	-2.959919e-2	1.700130e-3
5.056000e1	-2.698106e-2	1.734578e-3
5.060000e1	-2.434709e-2	8.882462e-4
5.064000e1	-2.111238e-2	7.603764e-4
5.068000e1	-1.767044e-2	5.883232e-5
5.072000e1	-1.386603e-2	-3.426041e-7
5.076000e1	-9.861927e-3	2.742546e-5
5.080000e1	-5.541261e-3	-3.850007e-5
5.084000e1	-1.587889e-3	-3.348793e-5
5.088000e1	2.330988e-3	-4.238549e-5
5.092000e1	5.913647e-3	-3.617571e-5
5.096000e1	9.385049e-3	-3.713472e-5
5.100000e1	1.206533e-2	-1.101699e-5
5.104000e1	1.467536e-2	-3.851294e-5
5.108000e1	1.646742e-2	-2.533529e-5
5.112000e1	1.778744e-2	-2.500897e-5
5.116000e1	1.863782e-2	-2.882827e-5
5.120000e1	1.866381e-2	-3.778660e-5
5.124000e1	1.821052e-2	-2.576079e-5
5.128000e1	1.690051e-2	-2.234039e-5
5.132000e1	1.513610e-2	-1.265517e-5
5.136000e1	1.292799e-2	-3.218679e-5
5.140000e1	1.029921e-2	-2.914216e-5
5.144000e1	7.238293e-3	-2.317621e-5
5.148000e1	3.755731e-3	-2.396165e-5
5.152000e1	2.196702e-4	4.295674e-5
5.156000e1	-3.683839e-3	6.613885e-5
5.160000e1	-7.661328e-3	4.265697e-4
5.164000e1	-1.161810e-2	4.373400e-4
5.168000e1	-1.549979e-2	4.647054e-4
5.172000e1	-1.910369e-2	4.913943e-4
5.176000e1	-2.230330e-2	1.746259e-3
5.180000e1	-2.547780e-2	1.770606e-3
5.184000e1	-2.826995e-2	1.773538e-3
5.188000e1	-3.046454e-2	1.776227e-3
5.192000e1	-3.187194e-2	1.771097e-3
5.196000e1	-3.276650e-2	1.758668e-3
5.200000e1	-3.338778e-2	2.096951e-3
5.204000e1	-3.311932e-2	2.130351e-3
5.208000e1	-3.222726e-2	2.164894e-3
5.212000e1	-3.055121e-2	1.757109e-3
5.216000e1	-2.870763e-2	1.335123e-3
5.220000e1	-2.604818e-2	9.186004e-4
5.224000e1	-2.296449e-2	9.045625e-4
5.228000e1	-1.961267e-2	8.667440e-4
5.232000e1	-1.602308e-2	8.736240e-4
5.236000e1	-1.239516e-2	6.800922e-6
5.240000e1	-8.503211e-3	-5.483378e-7
5.244000e1	-4.595136e-3	-7.646573e-6
5.248000e1	-6.538929e-4	-3.171433e-5
5.252000e1	3.250709e-3	-5.132200e-5
5.256000e1	6.779265e-3	-2.715414e-5
5.260000e1	9.890568e-3	-8.405269e-4
5.264000e1	1.252395e-2	-8.387222e-4
5.268000e1	1.471086e-2	-8.591228e-4
5.272000e1	1.649073e-2	-8.565973e-4
5.276000e1	1.776180e-2	-8.709465e-4
5.280000e1	1.824562e-2	-8.517331e-4
5.284000e1	1.822376e-2	-8.549249e-4
5.288000e1	1.734956e-2	-8.451631e-4
5.292000e1	1.602173e-2	-8.649834e-4
5.296000e1	1.428069e-2	-8.878353e-4
5.300000e1	1.204912e-2	-8.585735e-4
5.304000e1	9.852008e-3	-4.119879e-4
5.308000e1	6.354508e-3	-4.327443e-4
5.312000e1	2.842194e-3	-4.085395e-4
5.316000e1	-1.073484e-3	-4.228903e-4
5.320000e1	-4.663878e-3	4.535303e-4
5.324000e1	-8.643487e-3	4.548212e-4
5.328000e1	-1.249594e-2	4.776240e-4
5.332000e1	-1.631635e-2	4.581260e-4
5.336000e1	-1.961642e-2	8.693246e-4
5.340000e1	-2.273872e-2	8.846700e-4
5.344000e1	-2.563195e-2	1.278356e-3
5.348000e1	-2.796102e-2	1.315961e-3
5.352000e1	-3.009086e-2	1.394853e-3
5.356000e1	-3.143670e-2	1.430374e-3
5.360000e1	-3.192916e-2	1.442572e-3
5.364000e1	-3.219573e-2	1.420607e-3
5.368000e1	-3.190448e-2	1.358386e-3
5.372000e1	-3.103011e-2	1.363472e-3
5.376000e1	-2.964994e-2	1.369241e-3
5.380000e1	-2.780048e-2	1.335480e-3
5.384000e1	-2.519194e-2	1.298611e-3
5.388000e1	-2.213585e-2	1.283310e-3
5.392000e1	-1.856327e-2	1.230711e-3
5.396000e1	-1.520306e-2	1.230691e-3
5.400000e1	-1.154164e-2	4.567300e-4
5.404000e1	-7.584813e-3	4.038392e-4
5.408000e1	-3.787942e-3	3.871031e-4
5.412000e1	-2.118990e-4	-1.451363e-6
5.416000e1	3.320227e-3	-4.033517e-4
5.420000e1	6.382432e-3	-4.230645e-4
5.424000e1	9.453830e-3	-4.772708e-4
5.428000e1	1.207579e-2	-4.585349e-4
5.432000e1	1.385761e-2	-4.474148e-4
5.436000e1	1.557954e-2	-4.474092e-4
5.440000e1	1.648184e-2	-4.474335e-4
5.444000e1	1.731621e-2	-4.489973e-4
5.448000e1	1.731610e-2	-4.424155e-4
5.452000e1	1.646008e-2	-4.357228e-4
5.456000e1	1.552069e-2	-4.484135e-4
5.460000e1	1.380142e-2	-4.287074e-4
5.464000e1	1.121899e-2	-4.054077e-4
5.468000e1	8.577011e-3	-4.267366e-4
5.472000e1	5.515426e-3	-4.192582e-4
5.476000e1	2.360301e-3	-4.044643e-4
5.480000e1	-1.479975e-3	-3.734758e-4
5.484000e1	-5.095050e-3	-3.513895e-4
5.488000e1	-8.964103e-3	-3.237637e-4
5.492000e1	-1.267441e-2	-2.963982e-4
5.496000e1	-1.618659e-2	-2.260638e-4
5.500000e1	-1.954563e-2	1.288283e-3
5.504000e1	-2.278624e-2	1.271435e-3
5.508000e1	-2.549887e-2	1.325677e-3
5.512000e1	-2.747115e-2	2.148278e-3
5.516000e1	-2.958348e-2	2.154568e-3
5.520000e1	-3.092057e-2	2.169230e-3
5.524000e1	-3.175593e-2	2.169565e-3
5.528000e1	-3.176867e-2	2.156748e-3
5.532000e1	-3.134522e-2	1.774410e-3
5.536000e1	-3.012526e-2	1.770319e-3
5.540000e1	-2.871805e-2	1.759783e-3
5.544000e1	-2.655518e-2	1.750902e-3
5.548000e1	-2.400074e-2	9.163890e-4
5.552000e1	-2.122949e-2	8.986893e-4
5.556000e1	-1.780317e-2	8.470139e-4
5.560000e1	-1.429080e-2	8.049323e-4
5.564000e1	-1.081801e-2	9.082870e-6
5.568000e1	-7.206424e-3	-1.362417e-6
5.572000e1	-3.287845e-3	-1.296903e-5
5.576000e1	6.433708e-4	-4.374967e-6
5.580000e1	3.726769e-3	-4.322182e-4
5.584000e1	6.769608e-3	-4.497087e-4
5.588000e1	9.447240e-3	-4.472139e-4
5.592000e1	1.163678e-2	-4.451470e-4
5.596000e1	1.336494e-2	-4.483315e-4
5.600000e1	1.471071e-2	-4.512126e-4
5.604000e1	1.557896e-2	-4.461734e-4
5.608000e1	1.556287e-2	-4.399395e-4
5.612000e1	1.515859e-2	-4.595865e-4
5.616000e1	1.467742e-2	-4.321657e-4
5.620000e1	1.337912e-2	-4.292508e-4
5.624000e1	1.162380e-2	-4.405472e-4
5.628000e1	9.421903e-3	-4.465454e-4
5.632000e1	6.787680e-3	-4.324922e-4
5.636000e1	3.686769e-3	-3.955366e-4
5.640000e1	2.234243e-4	-4.147854e-4
5.644000e1	-3.331586e-3	-3.799010e-4
5.648000e1	-6.774730e-3	3.942842e-4
5.652000e1	-1.033979e-2	4.342868e-4
5.656000e1	-1.414379e-2	4.230958e-4
5.660000e1	-1.766336e-2	5.054973e-4
5.664000e1	-2.088338e-2	5.349270e-4
5.668000e1	-2.383273e-2	5.049970e-4
5.672000e1	-2.574525e-2	1.319806e-3
5.676000e1	-2.786076e-2	1.344012e-3
5.680000e1	-2.960168e-2	1.763735e-3
5.684000e1	-3.054546e-2	1.783145e-3
5.688000e1	-3.094270e-2	1.773042e-3
5.692000e1	-3.092550e-2	1.769019e-3
5.696000e1	-3.009686e-2	1.771041e-3
5.700000e1	-2.912828e-2	1.730205e-3
5.704000e1	-2.737070e-2	1.707517e-3
5.708000e1	-2.520212e-2	1.701912e-3
5.712000e1	-2.255493e-2	1.724430e-3
5.716000e1	-1.953456e-2	1.303015e-3
5.720000e1	-1.621568e-2	9.189157e-4
5.724000e1	-1.261340e-2	8.737713e-4
5.728000e1	-8.945963e-3	8.153983e-4
5.732000e1	-5.099819e-3	8.227637e-4
5.736000e1	-1.954657e-3	3.852398e-5
5.740000e1	1.895634e-3	1.920454e-5
5.744000e1	5.059248e-3	2.047180e-5
5.748000e1	8.093614e-3	1.278847e-6
5.752000e1	1.072986e-2	-1.047257e-5
5.756000e1	1.291353e-2	-3.533276e-5
5.760000e1	1.427639e-2	-4.364983e-5
5.764000e1	1.515393e-2	-6.501356e-6
5.768000e1	1.601850e-2	-2.359935e-5
5.772000e1	1.643656e-2	-1.928629e-5
5.776000e1	1.599529e-2	-3.666150e-5
5.780000e1	1.512301e-2	-2.469727e-5
5.784000e1	1.338412e-2	-7.947117e-6
5.788000e1	1.162969e-2	-4.680533e-5
5.792000e1	9.033730e-3	-5.700193e-5
5.796000e1	6.356108e-3	-3.650163e-5
5.800000e1	2.856048e-3	3.310913e-5
5.804000e1	-6.219259e-4	3.637577e-5
5.808000e1	-4.152334e-3	6.553208e-5
5.812000e1	-7.646296e-3	4.076857e-4
5.816000e1	-1.120514e-2	4.548170e-4
5.820000e1	-1.467031e-2	4.849274e-4
5.824000e1	-1.803556e-2	1.233706e-3
5.828000e1	-2.120890e-2	1.301998e-3
5.832000e1	-2.419244e-2	1.285351e-3
5.836000e1	-2.651590e-2	1.749955e-3
5.840000e1	-2.831390e-2	1.763594e-3
5.844000e1	-2.999234e-2	2.183778e-3
5.848000e1	-3.087628e-2	2.178967e-3
5.852000e1	-3.094319e-2	2.200993e-3
5.856000e1	-3.087992e-2	2.182206e-3
5.860000e1	-3.003226e-2	2.198751e-3
5.864000e1	-2.838212e-2	2.146740e-3
5.868000e1	-2.658222e-2	2.126536e-3
5.872000e1	-2.436047e-2	1.327224e-3
5.876000e1	-2.133708e-2	1.724125e-3
5.880000e1	-1.842127e-2	8.428488e-4
5.884000e1	-1.506247e-2	8.506220e-4
5.888000e1	-1.162696e-2	8.192987e-4
5.892000e1	-8.046591e-3	7.217920e-4
5.896000e1	-4.580060e-3	2.162581e-5
5.900000e1	-1.090018e-3	3.745534e-5
5.904000e1	2.354226e-3	5.915886e-5
5.908000e1	5.078450e-3	-1.099500e-5
5.912000e1	8.115101e-3	1.674640e-5
5.916000e1	1.032433e-2	1.152517e-5
5.920000e1	1.250521e-2	2.190318e-5
5.924000e1	1.384226e-2	9.969004e-6
5.928000e1	1.471102e-2	1.220363e-5
5.932000e1	1.557509e-2	1.138117e-5
5.936000e1	1.556539e-2	2.768154e-5
5.940000e1	1.511955e-2	1.418492e-5
5.944000e1	1.383001e-2	1.723458e-5
5.948000e1	1.208828e-2	1.702774e-5
5.952000e1	1.030580e-2	2.278124e-5
5.956000e1	7.699222e-3	7.431898e-6
5.960000e1	5.030570e-3	-1.600708e-5
5.964000e1	1.972769e-3	-9.385565e-6
5.968000e1	-1.524547e-3	-2.863103e-5
5.972000e1	-5.427425e-3	-9.385137e-7
5.976000e1	-8.829896e-3	-1.094061e-5
5.980000e1	-1.237296e-2	4.172994e-5
5.984000e1	-1.520284e-2	8.664688e-4
5.988000e1	-1.835970e-2	9.039742e-4
5.992000e1	-2.172243e-2	9.130898e-4
5.996000e1	-2.434885e-2	8.983624e-4
6.000000e1	-2.614205e-2	9.003016e-4
6.004000e1	-2.791766e-2	9.384576e-4
6.008000e1	-2.922058e-2	1.337193e-3
6.012000e1	-3.004324e-2	1.324965e-3
6.016000e1	-3.005470e-2	1.327058e-3
6.020000e1	-2.963497e-2	1.317973e-3
6.024000e1	-2.870366e-2	1.309318e-3
6.028000e1	-2.737790e-2	8.754730e-4
6.032000e1	-2.524098e-2	8.691574e-4
6.036000e1	-2.298508e-2	8.387800e-4
6.040000e1	-1.994005e-2	8.251499e-4
6.044000e1	-1.706074e-2	6.137165e-5
6.048000e1	-1.362125e-2	8.500129e-5
6.052000e1	-1.026798e-2	7.130759e-6
6.056000e1	-6.753929e-3	-2.842168e-5
6.060000e1	-3.275614e-3	-4.969424e-5
6.064000e1	1.976663e-4	-4.410334e-4
6.068000e1	3.283466e-3	-8.392815e-4
6.072000e1	6.344022e-3	-8.488448e-4
6.076000e1	8.996056e-3	-8.590849e-4
6.080000e1	1.118518e-2	-8.525607e-4
6.084000e1	1.294279e-2	-8.630414e-4
6.088000e1	1.382159e-2	-8.493652e-4
6.092000e1	1.512908e-2	-8.716741e-4
6.096000e1	1.555782e-2	-8.928653e-4
6.100000e1	1.512520e-2	-8.781557e-4
6.104000e1	1.382201e-2	-8.636322e-4
6.108000e1	1.249796e-2	-8.699691e-4
6.112000e1	1.032436e-2	-8.364669e-4
6.116000e1	8.101042e-3	-8.403583e-4
6.120000e1	5.144992e-3	-4.625162e-4
6.124000e1	2.404528e-3	-4.507874e-4
6.128000e1	-9.619077e-4	-4.446438e-4
6.132000e1	-4.144584e-3	-3.826977e-4
6.136000e1	-7.239925e-3	4.341167e-4
6.140000e1	-1.075159e-2	4.710992e-4
6.144000e1	-1.422224e-2	5.120906e-4
6.148000e1	-1.736712e-2	5.337947e-4
6.152000e1	-2.039244e-2	5.743338e-4
6.156000e1	-2.310077e-2	1.308870e-3
6.160000e1	-2.554913e-2	1.371157e-3
6.164000e1	-2.738523e-2	1.316540e-3
6.168000e1	-2.828987e-2	1.320901e-3
6.172000e1	-2.917147e-2	1.319224e-3
6.176000e1	-2.924443e-2	1.757445e-3
6.180000e1	-2.925632e-2	1.752440e-3
6.184000e1	-2.840974e-2	1.758562e-3
6.188000e1	-2.751985e-2	1.307062e-3
6.192000e1	-2.647777e-2	1.716244e-3
6.196000e1	-2.395739e-2	1.292862e-3
6.200000e1	-2.131426e-2	1.306970e-3
6.204000e1	-1.864771e-2	8.779113e-4
6.208000e1	-1.548213e-2	8.843319e-4
6.212000e1	-1.238665e-2	8.241320e-5
6.216000e1	-8.923206e-3	2.765894e-5
6.220000e1	-5.457770e-3	4.179612e-5
6.224000e1	-1.972965e-3	-1.479251e-5
6.228000e1	1.502679e-3	-9.293483e-7
6.232000e1	4.200565e-3	-8.134639e-4
6.236000e1	6.830365e-3	-8.375268e-4
6.240000e1	9.430847e-3	-8.393760e-4
6.244000e1	1.161272e-2	-8.657051e-4
6.248000e1	1.292600e-2	-8.418954e-4
6.252000e1	1.383418e-2	-8.531254e-4
6.256000e1	1.470897e-2	-8.393623e-4
6.260000e1	1.554818e-2	-8.876017e-4
6.264000e1	1.511754e-2	-8.770010e-4
6.268000e1	1.423530e-2	-8.570467e-4
6.272000e1	1.291856e-2	-8.310194e-4
6.276000e1	1.114713e-2	-8.353692e-4
6.280000e1	8.564656e-3	-8.302468e-5
6.284000e1	5.943764e-3	-4.751275e-5
6.288000e1	3.226467e-3	-1.257092e-5
6.292000e1	1.352036e-4	3.918895e-5
6.296000e1	-3.718816e-3	4.112767e-5
6.300000e1	-7.205872e-3	2.143181e-5
6.304000e1	-1.069263e-2	3.031513e-5
6.308000e1	-1.406317e-2	3.959468e-5
6.312000e1	-1.686858e-2	8.627425e-4
6.316000e1	-2.027223e-2	6.625581e-5
6.320000e1	-2.282584e-2	8.644594e-5
6.324000e1	-2.481045e-2	8.836601e-4
6.328000e1	-2.656902e-2	8.825098e-4
6.332000e1	-2.824673e-2	8.743992e-4
6.336000e1	-2.913676e-2	9.087312e-4
6.340000e1	-2.923680e-2	9.242929e-4
6.344000e1	-2.913941e-2	8.896346e-4
6.348000e1	-2.835910e-2	9.012089e-4
6.352000e1	-2.741882e-2	9.243137e-4
6.356000e1	-2.567495e-2	8.802000e-4
6.360000e1	-2.382258e-2	8.762110e-4
6.364000e1	-2.124049e-2	8.502425e-4
6.368000e1	-1.854262e-2	8.291131e-4
6.372000e1	-1.554818e-2	8.456158e-4
6.376000e1	-1.245446e-2	1.222043e-6
6.380000e1	-8.959975e-3	-1.179630e-5
6.384000e1	-5.072263e-3	5.926033e-6
6.388000e1	-1.711560e-3	-1.179152e-6
6.392000e1	1.456420e-3	-3.079350e-5
6.396000e1	4.168130e-3	-8.074304e-4
6.400000e1	6.806784e-3	-8.361741e-4
6.404000e1	9.420999e-3	-8.303584e-4
6.408000e1	1.118197e-2	-8.512476e-4
6.412000e1	1.206039e-2	-2.158245e-5
6.416000e1	1.298199e-2	-4.080652e-5
6.420000e1	1.383109e-2	-1.523042e-5
6.424000e1	1.383353e-2	-1.724451e-5
6.428000e1	1.381799e-2	-1.574384e-5
6.432000e1	1.294309e-2	-1.990062e-5
6.436000e1	1.121312e-2	8.673434e-6
6.440000e1	9.457311e-3	7.281795e-6
6.444000e1	7.669129e-3	9.045745e-6
6.448000e1	4.626895e-3	6.032308e-7
6.452000e1	1.592320e-3	6.140647e-6
6.456000e1	-1.508641e-3	5.344007e-5
6.460000e1	-4.579458e-3	3.750627e-4
6.464000e1	-7.684656e-3	4.931863e-4
6.468000e1	-1.071876e-2	8.520906e-4
6.472000e1	-1.412456e-2	8.744944e-4
6.476000e1	-1.725972e-2	8.805572e-4
6.480000e1	-2.021231e-2	9.059645e-4
6.484000e1	-2.282022e-2	9.026343e-4
6.488000e1	-2.485048e-2	9.177715e-4
6.492000e1	-2.660365e-2	9.369259e-4
6.496000e1	-2.787140e-2	1.308789e-3
6.500000e1	-2.834861e-2	1.730460e-3
6.504000e1	-2.872789e-2	1.753442e-3
6.508000e1	-2.870843e-2	1.723576e-3
6.512000e1	-2.787021e-2	1.724421e-3
6.516000e1	-2.659000e-2	1.324144e-3
6.520000e1	-2.519263e-2	8.810105e-4
6.524000e1	-2.298973e-2	8.573267e-4
6.528000e1	-2.045903e-2	8.587571e-4
6.532000e1	-1.764439e-2	7.746228e-4
6.536000e1	-1.461053e-2	4.587165e-4
6.540000e1	-1.153437e-2	3.800685e-4
6.544000e1	-8.205522e-3	1.031836e-5
6.548000e1	-5.013973e-3	-1.712817e-5
6.552000e1	-1.845308e-3	-4.788841e-5
6.556000e1	1.456702e-3	-7.816390e-4
6.560000e1	4.186841e-3	-8.195547e-4
6.564000e1	6.771697e-3	-8.279968e-4
6.568000e1	8.628961e-3	-7.933154e-4
6.572000e1	1.035218e-2	-7.872891e-4
6.576000e1	1.206764e-2	-8.008187e-4
6.580000e1	1.295238e-2	-7.902673e-4
6.584000e1	1.339234e-2	-7.880865e-4
6.588000e1	1.338481e-2	-8.081269e-4
6.592000e1	1.293949e-2	-7.998242e-4
6.596000e1	1.206258e-2	-8.044577e-4
6.600000e1	1.034420e-2	-7.936225e-4
6.604000e1	8.587354e-3	-8.030040e-4
6.608000e1	6.366520e-3	-7.928824e-4
6.612000e1	3.720101e-3	-7.756633e-4
6.616000e1	7.426632e-4	-4.477262e-4
6.620000e1	-2.320294e-3	-3.936323e-4
6.624000e1	-5.442242e-3	-3.778149e-4
6.628000e1	-8.431211e-3	3.296314e-4
6.632000e1	-1.158067e-2	4.026648e-4
6.636000e1	-1.487097e-2	4.265980e-5
6.640000e1	-1.774237e-2	4.322502e-4
6.644000e1	-2.043198e-2	4.966729e-4
6.648000e1	-2.294458e-2	8.858703e-4
6.652000e1	-2.483036e-2	9.189409e-4
6.656000e1	-2.651091e-2	9.274136e-4
6.660000e1	-2.743904e-2	9.159583e-4
6.664000e1	-2.829710e-2	1.312529e-3
6.668000e1	-2.836008e-2	1.307147e-3
6.672000e1	-2.824728e-2	1.351159e-3
6.676000e1	-2.743517e-2	1.303539e-3
6.680000e1	-2.610635e-2	1.315948e-3
6.684000e1	-2.439431e-2	1.325603e-3
6.688000e1	-2.220346e-2	1.315040e-3
6.692000e1	-1.993631e-2	1.263317e-3
6.696000e1	-1.728427e-2	4.862494e-4
6.700000e1	-1.420085e-2	4.518241e-4
6.704000e1	-1.078912e-2	4.578233e-4
6.708000e1	-7.685901e-3	3.820975e-4
6.712000e1	-4.591334e-3	-4.002648e-4
6.716000e1	-1.535749e-3	-4.074529e-4
6.720000e1	1.527831e-3	-4.068300e-4
6.724000e1	4.201833e-3	-4.157303e-4
6.728000e1	6.805570e-3	-4.324660e-4
6.732000e1	8.570406e-3	-4.285203e-4
6.736000e1	1.031588e-2	-4.152058e-4
6.740000e1	1.163803e-2	-4.334363e-4
6.744000e1	1.293946e-2	-8.681215e-4
6.748000e1	1.296244e-2	-8.870841e-4
6.752000e1	1.295519e-2	-8.899060e-4
6.756000e1	1.249915e-2	-8.530763e-4
6.760000e1	1.124899e-2	-8.677547e-4
6.764000e1	9.881973e-3	-8.186481e-4
6.768000e1	7.745267e-3	-8.404699e-4
6.772000e1	5.940117e-3	-8.012543e-4
6.776000e1	3.235429e-3	-7.837251e-4
6.780000e1	2.234537e-4	-7.835012e-4
6.784000e1	-2.421879e-3	-5.354148e-5
6.788000e1	-5.536303e-3	3.604788e-6
6.792000e1	-8.983830e-3	2.060612e-7
6.796000e1	-1.207282e-2	8.203658e-5
6.800000e1	-1.516474e-2	9.221640e-5
6.804000e1	-1.794791e-2	1.343204e-4
6.808000e1	-2.043315e-2	9.153085e-5
6.812000e1	-2.266903e-2	9.511311e-5
6.816000e1	-2.474128e-2	8.645734e-4
6.820000e1	-2.610486e-2	8.508960e-4
6.824000e1	-2.702733e-2	8.638488e-4
6.828000e1	-2.746289e-2	9.129348e-4
6.832000e1	-2.749573e-2	9.256370e-4
6.836000e1	-2.704963e-2	8.950087e-4
6.840000e1	-2.618673e-2	8.905888e-4
6.844000e1	-2.488835e-2	8.669014e-4
6.848000e1	-2.313445e-2	8.688691e-4
6.852000e1	-2.123862e-2	5.757922e-5
6.856000e1	-1.876140e-2	5.442323e-5
6.860000e1	-1.597526e-2	3.085453e-5
6.864000e1	-1.311150e-2	-1.934216e-6
6.868000e1	-9.925309e-3	-1.756018e-5
6.872000e1	-6.808442e-3	-6.113955e-7
6.876000e1	-3.330198e-3	-1.818963e-5
6.880000e1	-6.720139e-4	-1.097868e-5
6.884000e1	2.010298e-3	-1.319534e-5
6.888000e1	5.014976e-3	-3.534166e-5
6.892000e1	7.245177e-3	-2.832930e-5
6.896000e1	9.011540e-3	-2.724999e-5
6.900000e1	1.075141e-2	-1.044979e-5
6.904000e1	1.251433e-2	-4.341813e-4
6.908000e1	1.335971e-2	-4.449991e-4
6.912000e1	1.339822e-2	-4.303619e-4
6.916000e1	1.337059e-2	-4.653595e-4
6.920000e1	1.289170e-2	-4.755286e-4
6.924000e1	1.164150e-2	-4.702525e-4
6.928000e1	9.870986e-3	-4.605094e-4
6.932000e1	8.110130e-3	-4.747833e-4
6.936000e1	5.890319e-3	-4.593212e-4
6.940000e1	3.296074e-3	-4.370424e-4
6.944000e1	6.182137e-4	-4.011360e-4
6.948000e1	-2.423828e-3	-3.746585e-4
6.952000e1	-5.599724e-3	-3.071711e-4
6.956000e1	-9.038151e-3	-3.282800e-4
6.960000e1	-1.204650e-2	4.557836e-4
6.964000e1	-1.513907e-2	4.461493e-4
6.968000e1	-1.780118e-2	4.742294e-4
6.972000e1	-2.041603e-2	5.147220e-4
6.976000e1	-2.258749e-2	1.323804e-3
6.980000e1	-2.431465e-2	1.319361e-3
6.984000e1	-2.567846e-2	1.313324e-3
